2026-02-14 14:00:21,639 | INFO | epoch=308 | total=0.12949741 | pulse=-1.66680419 | silence=0.00013858 | contrast=0.16241331 | efficiency=0.00753865 | pre_pulse=0.00167278 | frequency=0.23294473 | frequency_loss=0.00465889 | target_peak=0.00166680 | sidelobe_peak=0.00245754 | total_energy=0.00000021 | trajectory_length=0.05299347 | trajectory_penalty=0.00529935 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15899973 | off_band_power=0.00074076
2026-02-14 14:00:22,048 | INFO | epoch=309 | total=0.12778866 | pulse=-1.66171694 | silence=0.00013840 | contrast=0.15788758 | efficiency=0.00758077 | pre_pulse=0.00166833 | frequency=0.23064995 | frequency_loss=0.00461300 | target_peak=0.00166172 | sidelobe_peak=0.00240973 | total_energy=0.00000021 | trajectory_length=0.05286339 | trajectory_penalty=0.00528634 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15835050 | off_band_power=0.00073047
2026-02-14 14:00:22,456 | INFO | epoch=310 | total=0.13238716 | pulse=-1.66089249 | silence=0.00013932 | contrast=0.16508655 | efficiency=0.00762724 | pre_pulse=0.00166540 | frequency=0.22715111 | frequency_loss=0.00454302 | target_peak=0.00166089 | sidelobe_peak=0.00248131 | total_energy=0.00000021 | trajectory_length=0.05315747 | trajectory_penalty=0.00531575 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16045532 | off_band_power=0.00072895
2026-02-14 14:00:22,864 | INFO | epoch=311 | total=0.13580358 | pulse=-1.66408587 | silence=0.00013983 | contrast=0.16722314 | efficiency=0.00762015 | pre_pulse=0.00167333 | frequency=0.23163043 | frequency_loss=0.00463261 | target_peak=0.00166409 | sidelobe_peak=0.00250427 | total_energy=0.00000021 | trajectory_length=0.05308353 | trajectory_penalty=0.00530835 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16257283 | off_band_power=0.00075314
2026-02-14 14:00:23,270 | INFO | epoch=312 | total=0.12714791 | pulse=-1.66466737 | silence=0.00013904 | contrast=0.16166125 | efficiency=0.00758898 | pre_pulse=0.00168241 | frequency=0.22922821 | frequency_loss=0.00458456 | target_peak=0.00166467 | sidelobe_peak=0.00244895 | total_energy=0.00000021 | trajectory_length=0.05221087 | trajectory_penalty=0.00522109 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16013740 | off_band_power=0.00073416
2026-02-14 14:00:23,679 | INFO | epoch=313 | total=0.13133752 | pulse=-1.66135240 | silence=0.00013779 | contrast=0.15720834 | efficiency=0.00756863 | pre_pulse=0.00168290 | frequency=0.23466510 | frequency_loss=0.00469330 | target_peak=0.00166135 | sidelobe_peak=0.00240276 | total_energy=0.00000021 | trajectory_length=0.05132935 | trajectory_penalty=0.00513294 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15610875 | off_band_power=0.00073267
2026-02-14 14:00:24,086 | INFO | epoch=314 | total=0.12903452 | pulse=-1.66534364 | silence=0.00013815 | contrast=0.16029139 | efficiency=0.00754145 | pre_pulse=0.00167957 | frequency=0.23327430 | frequency_loss=0.00466549 | target_peak=0.00166534 | sidelobe_peak=0.00243559 | total_energy=0.00000021 | trajectory_length=0.05159019 | trajectory_penalty=0.00515902 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15782057 | off_band_power=0.00073631
2026-02-14 14:00:24,504 | INFO | epoch=315 | total=0.13416779 | pulse=-1.66676104 | silence=0.00013917 | contrast=0.16636941 | efficiency=0.00756092 | pre_pulse=0.00166857 | frequency=0.23363055 | frequency_loss=0.00467261 | target_peak=0.00166676 | sidelobe_peak=0.00249707 | total_energy=0.00000021 | trajectory_length=0.05265948 | trajectory_penalty=0.00526595 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16095044 | off_band_power=0.00075206
2026-02-14 14:00:24,919 | INFO | epoch=316 | total=0.13372457 | pulse=-1.66409230 | silence=0.00013925 | contrast=0.16484493 | efficiency=0.00757985 | pre_pulse=0.00165794 | frequency=0.23196810 | frequency_loss=0.00463936 | target_peak=0.00166409 | sidelobe_peak=0.00248050 | total_energy=0.00000021 | trajectory_length=0.05332569 | trajectory_penalty=0.00533257 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16148405 | off_band_power=0.00074918
2026-02-14 14:00:25,330 | INFO | epoch=317 | total=0.12954533 | pulse=-1.66029906 | silence=0.00013836 | contrast=0.16202810 | efficiency=0.00757330 | pre_pulse=0.00165070 | frequency=0.22683020 | frequency_loss=0.00453660 | target_peak=0.00166030 | sidelobe_peak=0.00245043 | total_energy=0.00000021 | trajectory_length=0.05329492 | trajectory_penalty=0.00532949 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15936556 | off_band_power=0.00072298
2026-02-14 14:00:25,739 | INFO | epoch=318 | total=0.13214374 | pulse=-1.65923750 | silence=0.00013717 | contrast=0.15731499 | efficiency=0.00753310 | pre_pulse=0.00165594 | frequency=0.23317473 | frequency_loss=0.00466349 | target_peak=0.00165924 | sidelobe_peak=0.00240277 | total_energy=0.00000021 | trajectory_length=0.05271064 | trajectory_penalty=0.00527106 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15712430 | off_band_power=0.00073275
2026-02-14 14:00:26,151 | INFO | epoch=319 | total=0.12754214 | pulse=-1.66279197 | silence=0.00013722 | contrast=0.15666349 | efficiency=0.00749866 | pre_pulse=0.00166205 | frequency=0.23281375 | frequency_loss=0.00465627 | target_peak=0.00166279 | sidelobe_peak=0.00239803 | total_energy=0.00000021 | trajectory_length=0.05264704 | trajectory_penalty=0.00526470 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15839970 | off_band_power=0.00073755
2026-02-14 14:00:26,561 | INFO | epoch=320 | total=0.13139117 | pulse=-1.66359293 | silence=0.00013808 | contrast=0.16050942 | efficiency=0.00752034 | pre_pulse=0.00166095 | frequency=0.23352844 | frequency_loss=0.00467057 | target_peak=0.00166359 | sidelobe_peak=0.00243689 | total_energy=0.00000021 | trajectory_length=0.05332758 | trajectory_penalty=0.00533276 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16124503 | off_band_power=0.00075311
2026-02-14 14:00:26,973 | INFO | epoch=321 | total=0.13148761 | pulse=-1.66238022 | silence=0.00013827 | contrast=0.16056834 | efficiency=0.00753861 | pre_pulse=0.00166177 | frequency=0.23229648 | frequency_loss=0.00464593 | target_peak=0.00166238 | sidelobe_peak=0.00243687 | total_energy=0.00000021 | trajectory_length=0.05370130 | trajectory_penalty=0.00537013 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16186462 | off_band_power=0.00075201
2026-02-14 14:00:27,385 | INFO | epoch=322 | total=0.12725890 | pulse=-1.66100693 | silence=0.00013767 | contrast=0.15926662 | efficiency=0.00753133 | pre_pulse=0.00166490 | frequency=0.22800441 | frequency_loss=0.00456009 | target_peak=0.00166101 | sidelobe_peak=0.00242317 | total_energy=0.00000021 | trajectory_length=0.05366685 | trajectory_penalty=0.00536669 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15999256 | off_band_power=0.00072958
2026-02-14 14:00:27,796 | INFO | epoch=323 | total=0.13141215 | pulse=-1.66086876 | silence=0.00013747 | contrast=0.15965942 | efficiency=0.00752717 | pre_pulse=0.00167008 | frequency=0.23164926 | frequency_loss=0.00463299 | target_peak=0.00166087 | sidelobe_peak=0.00242703 | total_energy=0.00000021 | trajectory_length=0.05343262 | trajectory_penalty=0.00534326 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15934932 | off_band_power=0.00073826
2026-02-14 14:00:28,207 | INFO | epoch=324 | total=0.12957191 | pulse=-1.66345119 | silence=0.00013806 | contrast=0.16133782 | efficiency=0.00753348 | pre_pulse=0.00167525 | frequency=0.23072495 | frequency_loss=0.00461450 | target_peak=0.00166345 | sidelobe_peak=0.00244510 | total_energy=0.00000021 | trajectory_length=0.05319325 | trajectory_penalty=0.00531932 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16036618 | off_band_power=0.00074001
2026-02-14 14:00:28,618 | INFO | epoch=325 | total=0.12935710 | pulse=-1.66682422 | silence=0.00013918 | contrast=0.16397855 | efficiency=0.00755705 | pre_pulse=0.00167803 | frequency=0.23123668 | frequency_loss=0.00462473 | target_peak=0.00166682 | sidelobe_peak=0.00247320 | total_energy=0.00000021 | trajectory_length=0.05297631 | trajectory_penalty=0.00529763 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16189569 | off_band_power=0.00074872
2026-02-14 14:00:29,115 | INFO | epoch=326 | total=0.13124084 | pulse=-1.66681874 | silence=0.00013878 | contrast=0.16540872 | efficiency=0.00755018 | pre_pulse=0.00168248 | frequency=0.23175661 | frequency_loss=0.00463513 | target_peak=0.00166682 | sidelobe_peak=0.00248750 | total_energy=0.00000021 | trajectory_length=0.05228474 | trajectory_penalty=0.00522847 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16022559 | off_band_power=0.00074267
2026-02-14 14:00:29,522 | INFO | epoch=327 | total=0.13281476 | pulse=-1.66153228 | silence=0.00013805 | contrast=0.16189949 | efficiency=0.00757800 | pre_pulse=0.00168268 | frequency=0.23159848 | frequency_loss=0.00463197 | target_peak=0.00166153 | sidelobe_peak=0.00244976 | total_energy=0.00000021 | trajectory_length=0.05156123 | trajectory_penalty=0.00515612 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15703607 | off_band_power=0.00072739
2026-02-14 14:00:29,930 | INFO | epoch=328 | total=0.12724018 | pulse=-1.66243780 | silence=0.00013867 | contrast=0.16026047 | efficiency=0.00760108 | pre_pulse=0.00168127 | frequency=0.22855236 | frequency_loss=0.00457105 | target_peak=0.00166244 | sidelobe_peak=0.00243382 | total_energy=0.00000021 | trajectory_length=0.05150056 | trajectory_penalty=0.00515006 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15840037 | off_band_power=0.00072406
2026-02-14 14:00:30,337 | INFO | epoch=329 | total=0.13137996 | pulse=-1.66383529 | silence=0.00013932 | contrast=0.16345899 | efficiency=0.00761538 | pre_pulse=0.00167700 | frequency=0.23086900 | frequency_loss=0.00461738 | target_peak=0.00166384 | sidelobe_peak=0.00246651 | total_energy=0.00000021 | trajectory_length=0.05161335 | trajectory_penalty=0.00516133 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16068780 | off_band_power=0.00074196
2026-02-14 14:00:30,744 | INFO | epoch=330 | total=0.13022316 | pulse=-1.66171551 | silence=0.00013892 | contrast=0.16204999 | efficiency=0.00761828 | pre_pulse=0.00167560 | frequency=0.22903036 | frequency_loss=0.00458061 | target_peak=0.00166172 | sidelobe_peak=0.00245136 | total_energy=0.00000021 | trajectory_length=0.05131245 | trajectory_penalty=0.00513124 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15920420 | off_band_power=0.00072925
2026-02-14 14:00:31,152 | INFO | epoch=331 | total=0.13031054 | pulse=-1.66153181 | silence=0.00013865 | contrast=0.15899566 | efficiency=0.00760675 | pre_pulse=0.00167791 | frequency=0.23199727 | frequency_loss=0.00463995 | target_peak=0.00166153 | sidelobe_peak=0.00242072 | total_energy=0.00000021 | trajectory_length=0.05131986 | trajectory_penalty=0.00513199 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15789424 | off_band_power=0.00073262
2026-02-14 14:00:31,559 | INFO | epoch=332 | total=0.13454974 | pulse=-1.66759419 | silence=0.00013986 | contrast=0.16633484 | efficiency=0.00759497 | pre_pulse=0.00167803 | frequency=0.23489615 | frequency_loss=0.00469792 | target_peak=0.00166759 | sidelobe_peak=0.00249715 | total_energy=0.00000021 | trajectory_length=0.05205913 | trajectory_penalty=0.00520591 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16076155 | off_band_power=0.00075525
2026-02-14 14:00:31,966 | INFO | epoch=333 | total=0.13068235 | pulse=-1.66861522 | silence=0.00013932 | contrast=0.16145682 | efficiency=0.00755934 | pre_pulse=0.00168283 | frequency=0.23694357 | frequency_loss=0.00473887 | target_peak=0.00166862 | sidelobe_peak=0.00244888 | total_energy=0.00000021 | trajectory_length=0.05221334 | trajectory_penalty=0.00522133 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16002515 | off_band_power=0.00075834
2026-02-14 14:00:32,374 | INFO | epoch=334 | total=0.12586665 | pulse=-1.66483974 | silence=0.00013828 | contrast=0.15808836 | efficiency=0.00754906 | pre_pulse=0.00168187 | frequency=0.23171787 | frequency_loss=0.00463436 | target_peak=0.00166484 | sidelobe_peak=0.00241330 | total_energy=0.00000021 | trajectory_length=0.05236736 | trajectory_penalty=0.00523674 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15795325 | off_band_power=0.00073201
2026-02-14 14:00:32,781 | INFO | epoch=335 | total=0.12557983 | pulse=-1.66391122 | silence=0.00013879 | contrast=0.16003239 | efficiency=0.00757178 | pre_pulse=0.00167210 | frequency=0.22843489 | frequency_loss=0.00456870 | target_peak=0.00166391 | sidelobe_peak=0.00243228 | total_energy=0.00000021 | trajectory_length=0.05346750 | trajectory_penalty=0.00534675 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15997297 | off_band_power=0.00073087
2026-02-14 14:00:33,190 | INFO | epoch=336 | total=0.13191700 | pulse=-1.65757394 | silence=0.00013808 | contrast=0.15988466 | efficiency=0.00759361 | pre_pulse=0.00165753 | frequency=0.22849457 | frequency_loss=0.00456989 | target_peak=0.00165757 | sidelobe_peak=0.00242763 | total_energy=0.00000021 | trajectory_length=0.05428314 | trajectory_penalty=0.00542831 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15755440 | off_band_power=0.00072001
2026-02-14 14:00:33,598 | INFO | epoch=337 | total=0.12630188 | pulse=-1.66072488 | silence=0.00013810 | contrast=0.15913230 | efficiency=0.00755754 | pre_pulse=0.00165344 | frequency=0.22679730 | frequency_loss=0.00453595 | target_peak=0.00166072 | sidelobe_peak=0.00242169 | total_energy=0.00000021 | trajectory_length=0.05453965 | trajectory_penalty=0.00545397 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15856954 | off_band_power=0.00071926
2026-02-14 14:00:34,008 | INFO | epoch=338 | total=0.13239825 | pulse=-1.66406906 | silence=0.00013841 | contrast=0.16355561 | efficiency=0.00753253 | pre_pulse=0.00165375 | frequency=0.23185895 | frequency_loss=0.00463718 | target_peak=0.00166407 | sidelobe_peak=0.00246759 | total_energy=0.00000021 | trajectory_length=0.05433824 | trajectory_penalty=0.00543382 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16051929 | off_band_power=0.00074436
2026-02-14 14:00:34,415 | INFO | epoch=339 | total=0.13037586 | pulse=-1.66433918 | silence=0.00013787 | contrast=0.16168489 | efficiency=0.00750724 | pre_pulse=0.00165504 | frequency=0.23205152 | frequency_loss=0.00464103 | target_peak=0.00166434 | sidelobe_peak=0.00244902 | total_energy=0.00000021 | trajectory_length=0.05384358 | trajectory_penalty=0.00538436 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15905106 | off_band_power=0.00073816
2026-02-14 14:00:34,823 | INFO | epoch=340 | total=0.13250291 | pulse=-1.65990806 | silence=0.00013714 | contrast=0.15742785 | efficiency=0.00752193 | pre_pulse=0.00165278 | frequency=0.23401818 | frequency_loss=0.00468036 | target_peak=0.00165991 | sidelobe_peak=0.00240423 | total_energy=0.00000021 | trajectory_length=0.05358771 | trajectory_penalty=0.00535877 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15604624 | off_band_power=0.00073035
2026-02-14 14:00:35,233 | INFO | epoch=341 | total=0.13438785 | pulse=-1.65917611 | silence=0.00013697 | contrast=0.15751150 | efficiency=0.00752668 | pre_pulse=0.00165877 | frequency=0.23510043 | frequency_loss=0.00470201 | target_peak=0.00165918 | sidelobe_peak=0.00240470 | total_energy=0.00000021 | trajectory_length=0.05335485 | trajectory_penalty=0.00533549 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15557687 | off_band_power=0.00073152
2026-02-14 14:00:35,640 | INFO | epoch=342 | total=0.12745798 | pulse=-1.66384089 | silence=0.00013806 | contrast=0.16104162 | efficiency=0.00753363 | pre_pulse=0.00166612 | frequency=0.22927427 | frequency_loss=0.00458549 | target_peak=0.00166384 | sidelobe_peak=0.00244234 | total_energy=0.00000021 | trajectory_length=0.05350927 | trajectory_penalty=0.00535093 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15920512 | off_band_power=0.00073003
2026-02-14 14:00:36,048 | INFO | epoch=343 | total=0.12953568 | pulse=-1.66484356 | silence=0.00013880 | contrast=0.16208199 | efficiency=0.00756095 | pre_pulse=0.00166979 | frequency=0.23128036 | frequency_loss=0.00462561 | target_peak=0.00166484 | sidelobe_peak=0.00245324 | total_energy=0.00000021 | trajectory_length=0.05353171 | trajectory_penalty=0.00535317 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16133720 | off_band_power=0.00074628
2026-02-14 14:00:36,456 | INFO | epoch=344 | total=0.12911952 | pulse=-1.66567123 | silence=0.00013876 | contrast=0.16351509 | efficiency=0.00755729 | pre_pulse=0.00167754 | frequency=0.23027571 | frequency_loss=0.00460551 | target_peak=0.00166567 | sidelobe_peak=0.00246799 | total_energy=0.00000021 | trajectory_length=0.05332097 | trajectory_penalty=0.00533210 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16144457 | off_band_power=0.00074354
2026-02-14 14:00:36,868 | INFO | epoch=345 | total=0.13401091 | pulse=-1.66091526 | silence=0.00013769 | contrast=0.16014257 | efficiency=0.00755886 | pre_pulse=0.00167725 | frequency=0.23381954 | frequency_loss=0.00467639 | target_peak=0.00166092 | sidelobe_peak=0.00243188 | total_energy=0.00000021 | trajectory_length=0.05295967 | trajectory_penalty=0.00529597 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15781075 | off_band_power=0.00073798
2026-02-14 14:00:37,277 | INFO | epoch=346 | total=0.12989604 | pulse=-1.66362894 | silence=0.00013802 | contrast=0.15888174 | efficiency=0.00754560 | pre_pulse=0.00167674 | frequency=0.23368327 | frequency_loss=0.00467367 | target_peak=0.00166363 | sidelobe_peak=0.00242063 | total_energy=0.00000021 | trajectory_length=0.05305396 | trajectory_penalty=0.00530540 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15865484 | off_band_power=0.00074150
2026-02-14 14:00:37,685 | INFO | epoch=347 | total=0.13329411 | pulse=-1.66891587 | silence=0.00013950 | contrast=0.16623482 | efficiency=0.00755308 | pre_pulse=0.00167450 | frequency=0.23496792 | frequency_loss=0.00469936 | target_peak=0.00166892 | sidelobe_peak=0.00249681 | total_energy=0.00000021 | trajectory_length=0.05345780 | trajectory_penalty=0.00534578 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16217798 | off_band_power=0.00076213
2026-02-14 14:00:38,093 | INFO | epoch=348 | total=0.13588333 | pulse=-1.66932797 | silence=0.00013931 | contrast=0.16716301 | efficiency=0.00753859 | pre_pulse=0.00167497 | frequency=0.23708947 | frequency_loss=0.00474179 | target_peak=0.00166933 | sidelobe_peak=0.00250629 | total_energy=0.00000021 | trajectory_length=0.05311596 | trajectory_penalty=0.00531160 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16206001 | off_band_power=0.00076845
2026-02-14 14:00:38,500 | INFO | epoch=349 | total=0.13157678 | pulse=-1.66816008 | silence=0.00013834 | contrast=0.16586091 | efficiency=0.00751271 | pre_pulse=0.00167658 | frequency=0.23302436 | frequency_loss=0.00466049 | target_peak=0.00166816 | sidelobe_peak=0.00249269 | total_energy=0.00000021 | trajectory_length=0.05229875 | trajectory_penalty=0.00522987 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15973483 | off_band_power=0.00074444
2026-02-14 14:00:38,908 | INFO | epoch=350 | total=0.13243186 | pulse=-1.66159749 | silence=0.00013767 | contrast=0.16021313 | efficiency=0.00754910 | pre_pulse=0.00167000 | frequency=0.23297307 | frequency_loss=0.00465946 | target_peak=0.00166160 | sidelobe_peak=0.00243293 | total_energy=0.00000021 | trajectory_length=0.05192115 | trajectory_penalty=0.00519212 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15706834 | off_band_power=0.00073185
2026-02-14 14:00:39,314 | INFO | epoch=351 | total=0.13588679 | pulse=-1.66000557 | silence=0.00013819 | contrast=0.16687864 | efficiency=0.00758352 | pre_pulse=0.00166127 | frequency=0.22809689 | frequency_loss=0.00456194 | target_peak=0.00166001 | sidelobe_peak=0.00249879 | total_energy=0.00000021 | trajectory_length=0.05239686 | trajectory_penalty=0.00523969 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15859529 | off_band_power=0.00072350
2026-02-14 14:00:39,729 | INFO | epoch=352 | total=0.13686740 | pulse=-1.66400528 | silence=0.00013902 | contrast=0.16599984 | efficiency=0.00757204 | pre_pulse=0.00166101 | frequency=0.23391575 | frequency_loss=0.00467832 | target_peak=0.00166401 | sidelobe_peak=0.00249200 | total_energy=0.00000021 | trajectory_length=0.05290779 | trajectory_penalty=0.00529078 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16249196 | off_band_power=0.00076019
2026-02-14 14:00:40,133 | INFO | epoch=353 | total=0.14299715 | pulse=-1.66635442 | silence=0.00013905 | contrast=0.16943128 | efficiency=0.00754382 | pre_pulse=0.00166775 | frequency=0.23897737 | frequency_loss=0.00477955 | target_peak=0.00166635 | sidelobe_peak=0.00252749 | total_energy=0.00000021 | trajectory_length=0.05297976 | trajectory_penalty=0.00529798 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16347706 | off_band_power=0.00078135
2026-02-14 14:00:40,540 | INFO | epoch=354 | total=0.13817132 | pulse=-1.66796005 | silence=0.00013829 | contrast=0.16771552 | efficiency=0.00749718 | pre_pulse=0.00167527 | frequency=0.23753108 | frequency_loss=0.00475062 | target_peak=0.00166796 | sidelobe_peak=0.00251114 | total_energy=0.00000021 | trajectory_length=0.05279768 | trajectory_penalty=0.00527977 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16151640 | off_band_power=0.00076730
2026-02-14 14:00:40,948 | INFO | epoch=355 | total=0.13968837 | pulse=-1.66137564 | silence=0.00013716 | contrast=0.16150114 | efficiency=0.00751177 | pre_pulse=0.00166924 | frequency=0.23866121 | frequency_loss=0.00477322 | target_peak=0.00166138 | sidelobe_peak=0.00244570 | total_energy=0.00000021 | trajectory_length=0.05289168 | trajectory_penalty=0.00528917 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15753672 | off_band_power=0.00075196
2026-02-14 14:00:41,353 | INFO | epoch=356 | total=0.14155138 | pulse=-1.65779614 | silence=0.00013726 | contrast=0.16075078 | efficiency=0.00754680 | pre_pulse=0.00166059 | frequency=0.23761995 | frequency_loss=0.00475240 | target_peak=0.00165780 | sidelobe_peak=0.00243641 | total_energy=0.00000021 | trajectory_length=0.05337989 | trajectory_penalty=0.00533799 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15718944 | off_band_power=0.00074703
2026-02-14 14:00:41,758 | INFO | epoch=357 | total=0.13359463 | pulse=-1.66175091 | silence=0.00013783 | contrast=0.16240118 | efficiency=0.00753515 | pre_pulse=0.00166606 | frequency=0.23197109 | frequency_loss=0.00463942 | target_peak=0.00166175 | sidelobe_peak=0.00245489 | total_energy=0.00000021 | trajectory_length=0.05340027 | trajectory_penalty=0.00534003 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.15950753 | off_band_power=0.00074002
2026-02-14 14:00:42,164 | INFO | epoch=358 | total=0.13296676 | pulse=-1.66774917 | silence=0.00013904 | contrast=0.16554320 | efficiency=0.00753168 | pre_pulse=0.00167338 | frequency=0.23419182 | frequency_loss=0.00468384 | target_peak=0.00166775 | sidelobe_peak=0.00248931 | total_energy=0.00000021 | trajectory_length=0.05342750 | trajectory_penalty=0.00534275 | jerk=0.00000004 | jerk_penalty=0.00000000 | trajectory_region=0.02772588 | trajectory_region_penalty=1.38629425 | target_band_power=0.16358230 | off_band_power=0.00076619
